account_value,date,daily_return
1152532.6522234268,2024-01-05,
1158146.958199627,2024-01-08,0.004871277152425302
1150703.6435226956,2024-01-09,-0.006426917261434739
1154517.7491249982,2024-01-10,0.0033145854919049977
1152755.3431541196,2024-01-11,-0.0015265299924703823
1150594.2694454442,2024-01-12,-0.0018747028339615168
1143700.79609746,2024-01-16,-0.005991228646833768
1143220.5108391743,2024-01-17,-0.0004199396030190039
1148784.8677405645,2024-01-18,0.004867264756565515
1159733.3051785603,2024-01-19,0.009530450605194085
1160560.9524366267,2024-01-22,0.0007136530910776262
1153449.4892134974,2024-01-23,-0.006127608557050412
1147651.6013771517,2024-01-24,-0.005026564137020961
1155021.4044885256,2024-01-25,0.006421637980141615
1153908.7108989297,2024-01-26,-0.0009633532203574546
1161453.2448004037,2024-01-29,0.006538241569904235
1165588.3939493143,2024-01-30,0.0035603233857435246
1156076.6815115702,2024-01-31,-0.008160438527974545
1172782.403923237,2024-02-01,0.01445035842243958
1172568.494326397,2024-02-02,-0.00018239495760197233
1161717.5860959666,2024-02-05,-0.009253965361455396
1165309.7669528392,2024-02-06,0.0030921291885959157
1172032.2884921648,2024-02-07,0.00576887084444877
1175501.5490253796,2024-02-08,0.0029600383601018354
1172451.659549351,2024-02-09,-0.00259454313655072
1174118.3918774342,2024-02-12,0.0014215787188391893
1163617.496168259,2024-02-13,-0.008943642976569022
1166933.9033518718,2024-02-14,0.002850083635329792
1179648.0026866954,2024-02-15,0.010895303751398355
1172448.4594163364,2024-02-16,-0.006103128436586003
1167242.7900446686,2024-02-20,-0.0044399984748662025
1168958.8853705067,2024-02-21,0.001470212830162243
1184409.750070809,2024-02-22,0.013217628860749064
1184417.8256170813,2024-02-23,6.818203136083056e-06
1182368.3130951524,2024-02-26,-0.0017303965522986742
1179973.2215824227,2024-02-27,-0.0020256729533455475
1181327.630548348,2024-02-28,0.001147830256782223
1179369.7779784913,2024-02-29,-0.0016573324107791443
1180414.8724119517,2024-03-01,0.000886146527556253
1176471.8013690822,2024-03-04,-0.0033404111851053075
1168418.8784329782,2024-03-05,-0.006844977437395983
1171415.5022286307,2024-03-06,0.0025646827956695706
1170725.8432064292,2024-03-07,-0.0005887398799908627
1170158.9527866445,2024-03-08,-0.00048422132566239284
1171941.0165082193,2024-03-11,0.0015229244858836477
1184745.4714905478,2024-03-12,0.010925852753647325
1189088.8784680201,2024-03-13,0.003666109794880912
1185823.101155932,2024-03-14,-0.002746453500007129
1180260.9923800456,2024-03-15,-0.004690504654922489
1182405.01291458,2024-03-18,0.0018165647669257101
1192455.3280631758,2024-03-19,0.00849989220176095
1204801.5573409642,2024-03-20,0.010353619953077375
1213574.2838822391,2024-03-21,0.007281470120802824
1196888.7684977483,2024-03-22,-0.013749068026650768
1187575.7931557836,2024-03-25,-0.007780986493551745
1184761.005340655,2024-03-26,-0.002370196354077425
1198026.753599658,2024-03-27,0.01119698251310064
1200823.3074550654,2024-03-28,0.0023343000037392425
1199225.7495221242,2024-04-01,-0.0013303855138580012
1192120.9554965047,2024-04-02,-0.005924484216963011
1187280.9321905926,2024-04-03,-0.004060010256170865
1170005.9042951572,2024-04-04,-0.01455007608314085
1174021.4992209347,2024-04-05,0.0034321150953477986
